id_componente,nivel,tipo_componente,codigo,nome,departamento,codigo_antigo,ch_total,cr_total,ch_aula,ch_laboratorio,ch_estagio,ch_dedicada_docente,ch_ead,equivalencia,pre_requisito,co_requisito,ementa,bibliografia,curso,ativo,num_unidades,tem_orientador,aceita_subturma,permite_horario_flexivel,permite_horario_docente_flexivel,conteudo_variavel,eminentemente_pratica
"16314","G","DISCIPLINA","ADM0140","SEMINARIO TEMATICO II APD","DAD","301587","30","2","30","0","0","0","0",,,,"Pesquisa sobre determinado fato, relacionado com a realidade em que está inserido e envolvendo o campo da Administração Pública. Apresentação dos resultados.",,,"t","2","f","f","f","f","f","f"
"16315","G","DISCIPLINA","ADM0141","SEMINARIO TEMATICO III APD","DAD","301588","30","2","30","0","0","0","0",,,,"Pesquisa sobre determinado fato, relacionado com a realidade em que está inserido e envolvendo o campo da Administração Pública. Apresentação dos resultados.",,,"t","2","f","f","f","f","f","f"
"16316","G","DISCIPLINA","ADM0142","ESTATISTICA APLICADA A ADMINISTRACAO APD","DAD","301591","60","4","60","0","0","0","0",,,,"Fases do método estatístico. Dados brutos e derivados. Medidas de tendência central, separatrizes, medidas de dispersão. Probabilidade. Distribuições discretas e contínuas. Amostras e populações. Testes de hipóteses.",,,"t","3","f","f","f","f","f","f"
"16317","G","DISCIPLINA","ADM0143","MATEMATICA FINANCEIRA E ANALISE INVESTIMENTO APD","DAD","301592","60","4","60","0","0","0","0",,"((16318))",,"Capitalizações simples e composta. Descontos simples e compostos. Rendas certas. Rendas variáveis. Taxa interna de retorno. Equivalência de fluxos de caixa. Amortização de empréstimos. Noções de análise de investimento. Correção monetária. Fundamentos de investimentos de capital. Séries não homogêneas. Sistemas de amortização de dívidas. Equivalência de fluxos de caixa. Critérios de analise de investimentos: payback, retorno contábil, VPL, TIR, IL. Introdução a análise de títulos. Introdução à análise de projetos de investimentos.",,,"t","3","f","f","f","f","f","f"
"16318","G","DISCIPLINA","ADM0144","MATEMATICA PARA ADMINISTRADORES APD","DAD","301593","60","4","60","0","0","0","0",,,,"Teoria dos Conjuntos. Matrizes. Sistemas de equações lineares. Funções. Limites. Continuidade. Derivadas. Aplicação do conteúdo estudado em problemas administrativos.",,,"t","3","f","f","f","f","f","f"
"16320","G","DISCIPLINA","ADM0146","RELACOES INTERNACIONAIS APD","DAD","306110","60","4","60","0","0","0","0",,,,"",,,"t","3","f","f","f","f","f","f"
"22828","G","DISCIPLINA","ADM0175","GESTÃO NA EXPLORAÇÃO E PRODUÇÃO DE PETRÓLEO","DAD","","60","4","60","0","0","0","0",,"( 16766 ) ",,"",,,"t","3","f","f","f","f","f","f"
"22859","G","DISCIPLINA","ADM0176","ÉTICA E RESPONSABILIDADE SOCIAL","DAD","301221","60","4","30","0","0","0","0","( 18833 ) ",,,"Ética nas organizações. Atitude dos gestores e dos stakeholders. Educação em
Direitos Humanos: organizações e Direitos Humanos; o papel das organizações e dos Administradores para a promoção e o respeito aos direitos humanos; sustentabilidade
socioambiental. Responsabilidade social corporativa. Desafios para o desenvolvimento
sustentável: características econômicas, sociais, políticas e culturais. Relações étnico-raciais, cultura afro-brasileira, africana e a influência de diversas civilizações na formação histórica da sociedade brasileira. Desenvolvimento de ação extensionista de caráter científico-cultural acerca da ética e da responsabilidade social nas organizações.",,,"t","3","f","f","f","f","f","f"
"22860","G","DISCIPLINA","ADM0177","SOCIOLOGIA DAS ORGANIZAÇÕES","DAD","301287","60","4","60","0","0","0","0",,"( 23252 ) ",,"Conceitos básicos de sociologia organizacional. O uso de metáforas nos estudos
organizacionais. A sociologia da burocracia e as novas perspectivas. O novo institucionalismo na análise organizacional. Ecologia organizacional. A teoria da dependência de recursos. As relações interorganizacionais. A sociedade em rede. A teoria da delimitação dos sistemas sociais. Sociologia organizacional e os movimentos sociais. A sociologia das organizações no mundo contemporâneo.",,,"t","2","f","f","f","f","f","f"
"22861","G","DISCIPLINA","ADM0178","GESTÃO DE CUSTOS I","DAD","301210","60","4","60","0","0","0","0","( 16196  )","( 17083 ) ",,"Conceitos básicos, doutrina e elementos do custo de produção, análise, aplicação e controle dos custos indiretos de fabricação, sistemas de acumulação de custos, produção conjunta. Análise de custos nas empresas.",,,"t","3","f","f","f","f","f","f"
"22862","G","DISCIPLINA","ADM0179","COMPORTAMENTO E CULTURA ORGANIZACIONAL","DAD","301220","60","4","60","0","0","0","0","( ( 16220 ) OU ( 16270 ) ) ","( 23252 ) ",,"O que é a ciência do comportamento: modelos e quadros de referência. Organizações e comportamento. O indivíduo - variáveis intrínsecas e extrínsecas determinantes do comportamento. Atitude, percepção, aprendizagem, motivação. Os grupos na organização - como se formam. Características dos grupos - hierarquia, normas, papéis, coesão, objetivos. Conflitos intra e inter-grupais.
Liderança e poder. Comunicação empresarial. Clima e cultura organizacionais.",,,"t","3","f","f","f","f","f","f"
"22863","G","DISCIPLINA","ADM0180","ADMINISTRAÇÃO DE MARKETING I","DAD","301250","60","4","60","0","0","0","0","( 16185 ) OU ( 19365 ) ","( 23252 ) ",,"Conceito e importância de marketing; planejamento estratégico e processo de marketing; o ambiente do marketing; sistema de informações em marketing; pesquisa de marketing; mercados consumidores e comportamento do consumidor; mercados organizacionais e comportamento do organizacional; segmentação de mercado, identificação do público-alvo e posicionamento; marketing de serviços.",,,"t","3","f","f","f","f","f","f"
"22894","G","DISCIPLINA","ADM0181","PLANEJAMENTO E CONTROLE FINANCEIRO","DAD","301213","60","4","60","0","0","0","0",,"( 23317 ) ",,"Peças orçamentárias: orçamento de vendas, de custo, de despesa, de investimento e de caixa. Modelo de previsão de vendas e de controle de estoque. Visão geral de modelo de simulação no processo orçamentário. Controle financeiro baseado no modelo de análise. 
",,,"t","2","f","f","f","f","f","f"
"22865","G","DISCIPLINA","ADM0182","GESTÃO DE CUSTOS II","DAD","301211","60","4","60","0","0","0","0","( 16196  )","( 22861 ) ",,"Custos para controle, análise de custo-volume-lucro, custos relevantes para tomada de decisões, aspectos financeiros, mercadológicos e tributários na formação do preço. Tomadas de decisões baseadas em atividade e em função: abordagens de custeio baseadas em função e em atividade para tomadas de
decisão. Sistema de informações de gestão de custos como apoio na tomada de decisão.",,,"t","3","f","f","f","f","f","f"
"22885","G","DISCIPLINA","ADM0183","GESTÃO DE PESSOAS I","DAD","301222","60","4","60","0","0","0","0","( ( 16191 ) OU ( 19370 ) ) ","( 23252 ) ",,"Desafios competitivos e gestão estratégica de pessoas. Processos de gestão de pessoas. Tendências atuais: repercussões para a gestão de pessoas. Vantagem competitiva por meio das pessoas. Políticas e práticas da gestão de pessoas nas empresas. A Gestão de RH, objetivos. Apanhado histórico de gestão de pessoal. A Gestão estratégica de RH. Recrutando e selecionando pessoas. Treinamento de
pessoas. Avaliação de performance.",,,"t","3","f","f","f","f","f","f"
"22888","G","DISCIPLINA","ADM0184","ADMINISTRAÇÃO DE MARKETING II","DAD","301251","60","4","60","0","0","0","0","( 16186 ) OU ( 19366 ) ","( 22863 ) ",,"Canais de distribuição e gerenciamentos de logística. Varejo e atacado. Estratégia de comunicação integrada de marketing. Propaganda, promoção de vendas e relações públicas. Venda pessoal e administração de vendas. Gestão de relacionamento. Projeto de marketing - o processo de planejamento mercadológico. Técnicas para auditória de marketing e análise de cenários. Planos táticos: comunicação, precificação e canais de distribuição. Controle. Tópicos atuais em marketing estratégico.",,,"t","3","f","f","f","f","f","f"
"22899","G","DISCIPLINA","ADM0185","GESTÃO DE PESSOAS II","DAD","301223","60","4","60","0","0","0","0","( 16192 ) OU ( 19371 ) ","( 22885 ) ",,"A função gestão da remuneração como especialidade em RH. O conceito de remuneração estratégica e seus componentes. Aspectos comportamentais e legais da remuneração. Remuneração fixa: avaliação de cargos - objetivos e métodos. O método dos pontos: tendências salariais e estrutura do plano salarial. Pesquisa salarial. Remuneração baseada em habilidades e competências: princípios e
desafios. Remuneração variável e por incentivos. Remuneração indireta: benefícios e benefícios flexíveis. Treinamento; desenvolvimento pessoal, desenvolvimento organizacional. Sistema integrado de gestão de pessoas e estruturação de carreiras: O conceito de âncora de carreira e critérios de
movimentação. Planejamento individual de carreira: Trabalho prático. Higiene, saúde e segurança no trabalho.",,,"t","3","f","f","f","f","f","f"
"22900","G","DISCIPLINA","ADM0186","ADMINISTRAÇÃO DE RECURSOS MATERIAIS E PATRIMONIAIS","DAD","301242","60","4","45","0","0","0","0","( 16200 ) ","( 33715 ) ",,"Administração de Materiais no Contexto Empresarial. Movimentação e Armazenagem dos Materiais. Gestão de Compras. Aquisição de Recursos Materiais. Gestão dos Estoques: o Papel, a Análise e os Custos. Desenvolvimento de ação extensionista de caráter científico acerca da movimentação e armazenagem de materiais e gestão de estoque em empresas locais.",,,"t","3","f","f","f","f","f","f"
"22901","G","DISCIPLINA","ADM0187","SISTEMAS DE INFORMAÇÕES GERENCIAIS","DAD","301232","60","4","60","0","0","0","0","( 16201 ) ","( 33710 ) ",,"Contextualização dos Sistemas de Informação. Impactos dos Sistemas de Informação nas Organizações. Componentes e Tipos de Sistemas de Informação. Aplicações de Sistemas de Informação nas Organizações: ERP; Supply Chain; CRM; Business Intelligence e Big Data Analytics. Ética em sistemas de informação.",,,"t","3","f","f","f","f","f","f"
"22902","G","DISCIPLINA","ADM0188","ADMINISTRAÇÃO DA PRODUÇÃO E OPERAÇÕES I","DAD","301240","60","4","60","0","0","0","0","( 16189 ) ","( 22900 ) ",,"Evolução da Administração da Produção e Operações. Conceito de Administração da Produção. Sistemas de Produção. Localização de Empresas. Planejamento da Capacidade. Projeto do Produto e do Processo. Arranjo Físico e Fluxo. Estudo de Tempos e Métodos.",,,"t","3","f","f","f","f","f","f"
"22903","G","DISCIPLINA","ADM0189","PESQUISA EM ADMINISTRAÇÃO","DAD","301289","60","4","60","0","0","0","0","( 16179 ) ","22905 E 33697 E 33704 E 33713 ",,"A pesquisa em Administração. Classificação da pesquisa. Tema, problema, objetivos e justificativa. Pressupostos/perguntas de pesquisa. Base teórico-empírica (quadro teórico de referência). Métodos e técnicas de pesquisa. Etapas básicas da pesquisa empírica. Variáveis/Categorias de Análise. Técnicas de Análise de dados. ",,,"t","3","f","f","f","f","f","f"
"22904","G","DISCIPLINA","ADM0190","GESTÃO DA TECNOLOGIA DA INFORMAÇÃO","DAD","301230","60","4","60","0","0","0","0","( 16222  )","( 22901 ) ",,"O papel e a gestão da tecnologia da informação (TI) nas organizações. Alinhamento estratégico da tecnologia da informação ao negócio. Governança da TI. Tecnologias da informação aplicadas a processos de gestão empresarial. Segurança e auditoria em sistemas de informação. Tecnologias emergentes e tendências.",,,"t","3","f","f","f","f","f","f"
"22905","G","DISCIPLINA","ADM0191","ADMINISTRAÇÃO DA PRODUÇÃO E OPERAÇÕES II","DAD","301241","60","4","60","0","0","0","0","( 16190 ) ","( 22902 ) ",,"Previsão da Demanda. Planejamento Agregado. Programação e Controle da Produção. Seminários de Processos Produtivos.",,,"t","3","f","f","f","f","f","f"
"22906","G","DISCIPLINA","ADM0192","DIREÇÃO ESTRATÉGICA DE EMPRESAS","DAD","301282","60","4","60","0","0","0","0","( 16184  )","( C1200 ) ",,"Conceitos e tipos de planejamento (estratégico, tático e operacional). O processo da direção estratégica. Estabelecimento da missão e das áreas de atuação da empresa. Análise interna e externa. Estabelecimento de cenários. Estruturação do sistema de informações estratégicas. Análise da posição competitiva. Definição de políticas, objetivos e metas empresariais. Implantação de estratégias. Estabelecimento de projetos e planos de ação. Controle e avaliação das estratégias.",,,"t","3","f","f","f","f","f","f"
"22907","G","DISCIPLINA","ADM0193","EMPREENDEDORISMO E GESTÃO DE PEQUENOS NEGÓCIOS","DAD","301283","60","4","60","0","0","0","0","( ( 16217 ) OU ( 33687 ) ) ","( C1200 ) ",,"O empreendedorismo no Brasil e no mundo; diferenciação entre ideia e oportunidade; intraempreendedorismo (Intrapreneurship); políticas e programas de apoio às pequenas e médias empresas; aspectos legais para abertura de micro e pequenas empresas; planejamento estratégico; etapas e estrutura da elaboração de um plano de negócios. A questão da propriedade intelectual.",,,"t","3","f","f","f","f","f","f"
"22908","G","DISCIPLINA","ADM0194","LOGÍSTICA E GESTÃO DA CADEIA DE SUPRIMENTOS","DAD","301245","60","4","60","0","0","0","0","( ( 16188 ) OU ( 16271 ) ) ","( 22902 ) ",,"Introdução à Logística Empresarial/Cadeia de Suprimentos. Evolução da Logística. Gestão do Relacionamento e Nível de Serviço aos Clientes/Consumidores. A Cadeia de Valor e a Logística Empresarial. Estratégia do Transporte e da Distribuição Física: Modalidades, Estrutura e Seleção dos Sistemas de Distribuição e Gestão operacional. Operadores Logísticos e Decisões sobre Transportes. Cadeias de Suprimentos Globais. Tendências Mundiais da Logística.",,,"t","3","f","f","f","f","f","f"
"22909","G","DISCIPLINA","ADM0195","MARKETING INTERNACIONAL","DAD","301255","60","4","60","0","0","0","0",,"( 22863 ) ",,"Introdução ao marketing internacional. Instituições de comércio internacional e política comercial. O ambiente econômico internacional. O ambiente social e cultural internacional. O ambiente político, legal e regulatório do marketing internacional. Planejamento estratégico. Pesquisa de marketing internacional. Estratégias de entrada. Estratégias cooperativas. Análise e estratégia competitiva. O composto de marketing internacional.",,,"t","2","f","f","f","f","f","f"
"22910","G","ATIVIDADES","ADM0196","TRABALHO DE CONCLUSÃO DE CURSO I","DAD","301291","150","10","75","75","0","0","0","( 16214 ) ","( ( C1800 ) E ( 22903 ) ) ",,"Metodologia para realização de pesquisa. Definição das áreas de atuação. Etapas fundamentais de um projeto de pesquisa. Elaboração do projeto de pesquisa.",,,"t","3","f","f","f","f","f","f"
"22911","G","ATIVIDADES","ADM0197","TRABALHO DE CONCLUSÃO DE CURSO II","DAD","301292","150","10","0","150","0","0","0","( 16215  )","( 22910 ) ",,"Trabalho de campo/pesquisa. Análise de dados. Relatórios parciais. Elementos para elaboração do relatório final da monografia. Seminário de apresentação dos trabalhos.",,,"t","3","f","f","f","f","f","f"
"22927","G","DISCIPLINA","ADM0198","MERCADO FINANCEIRO","DAD","301212","60","4","60","0","0","0","0","( 16197 ) ","( 16198 ) ",,"Sistema financeiro brasileiro. Instrumentos de atuação do Banco Central. Mercado bancário e interbancário: principais produtos e serviços. Mercado de renda variável. Mercado de renda fixa. Underwriting, ações, ADR e BDR. Bolsa de valores. Bolsa de mercadorias. Derivativos. Commercial papers e Debêntures. Securitização. Captação de recursos no exterior (Eurobonds e Euronotes). Leasing. Factoring. Mercado de câmbio. Fundos de investimento. Seguros.",,,"t","2","f","f","f","f","f","f"
"22928","G","DISCIPLINA","ADM0199","TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO FINANCEIRA E ORÇAMENTÁRIA","DAD","301214","60","4","60","0","0","0","0","( 16199  )","( 16194 ) ",,"A fixar.",,,"t","3","f","f","f","f","f","f"
"22929","G","DISCIPLINA","ADM0200","TÓPICOS ESPECIAIS EM GESTÃO DE PESSOAS","DAD","301224","60","4","60","0","0","0","0","( 16193 ) ","( 33697 ) ",,"Componente de cunho teórico, com ementa a definir, visando ao aprofundamento de tema voltado para a Administração e selecionado pelo professor ministrante.
",,,"t","2","f","f","f","f","f","f"
"22930","G","DISCIPLINA","ADM0201","TÓPICOS ESPECIAIS EM GESTÃO DA INFORMAÇÃO E DO CONHECIMENTO","DAD","301233","60","4","60","0","0","0","0","( 16223  )","( 23253 ) ",,"A fixar.",,,"t","1","f","f","f","f","f","f"
"22931","G","DISCIPLINA","ADM0202","GESTÃO DE OPERAÇÕES EM SERVIÇOS","DAD","301243","60","4","60","0","0","0","0","( 16219 ) ","( 22902 ) ",,"A Importância dos Serviços na Economia. Operações de Serviços. Importância Estratégica das Operações em Serviços. O Comportamento do Consumidor de Serviços. A Avaliação da Qualidade do Serviço pelo Cliente. Planejamento, Programação e Controle dos Sistemas de Serviços. Qualidade e Melhoria dos Sistemas de Serviços.",,,"t","3","f","f","f","f","f","f"
"22932","G","DISCIPLINA","ADM0203","GESTÃO E CONTROLE DA QUALIDADE","DAD","301244","60","4","60","0","0","0","0",,"( 22902 ) ",,"Evolução e introdução à gestão da qualidade total. Perspectiva estratégica da qualidade e elementos de serviço. Modelos normalizados de sistema. Prêmios de qualidade. Ferramentas da qualidade. Controle estatístico de processo. Controle estatístico da qualidade.",,,"t","3","f","f","f","f","f","f"
"22933","G","DISCIPLINA","ADM0204","TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO DA PRODUÇÃO E OPERAÇÕES","DAD","301246","60","4","60","0","0","0","0",,"( 23252 ) ",,"Componente de cunho teórico, com ementa a definir, visando ao aprofundamento de tema voltado para a Administração e selecionado pelo professor ministrante.",,,"t","3","f","f","f","f","f","f"
"22934","G","DISCIPLINA","ADM0205","TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO DE RECURSOS MATERIAIS E PATRIMONIAIS","DAD","301247","60","4","60","0","0","0","0",,"( 23252 ) ",,"Componente de cunho teórico, com ementa a definir, visando ao aprofundamento de tema voltado para a Administração e selecionado pelo professor ministrante.",,,"t","3","f","f","f","f","f","f"
"22935","G","DISCIPLINA","ADM0206","ADMINISTRAÇÃO DE VENDAS","DAD","301252","60","4","60","0","0","0","0",,"( 23252 ) ",,"A relação entre Marketing e Vendas. A carreira de vendas. Estratégia de vendas. Estrutura da organização de vendas. Previsão de vendas e desenvolvimento de orçamentos. Liderança em vendas, gerenciamento e supervisão.",,,"t","2","f","f","f","f","f","f"
"22936","G","DISCIPLINA","ADM0207","MARKETING DE SERVIÇOS","DAD","301253","60","4","60","0","0","0","0","( 16183  )","( 23252 ) ",,"O papel dos serviços na nova economia. O marketing no setor de serviços. Comportamentos de consumo em serviços. Expectativas de serviços. Satisfação. Qualidade e modelos de mensuração de qualidade. O mix de marketing. Preço  análise de custos em serviços, avaliando o mercado competitivo e definição de valor. Gestão do processo de entrega  evidências físicas/atmosfera do ponto de venda, gestão de pessoas e uso de TI. Comunicação. Gestão da reclamação e recuperação de clientes. Produtividade e aspectos de melhoria nos serviços.",,,"t","3","f","f","f","f","f","f"
"22937","G","DISCIPLINA","ADM0208","TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO MERCADOLÓGICA","DAD","301254","60","4","60","0","0","0","0",,"( 23252 ) ",,"Componente de cunho teórico, com ementa a definir, visando ao aprofundamento de tema voltado para a Administração e selecionado pelo professor ministrante.",,,"t","2","f","f","f","f","f","f"
"22938","G","DISCIPLINA","ADM0209","PESQUISA DE MARKETING","DAD","301256","60","4","30","0","0","0","0","( 16187 ) ","( 33704 ) ",,"Pesquisas de mercado. Pesquisa em Marketing. Tipos de pesquisa e de variáveis. Projeto de pesquisa. Formas de coleta de dados. Amostragem - tamanho e processo. Instrumentos de coleta de dados. Análise dos dados. Apresentação dos resultados. Desenvolvimento de ação extensionista de caráter científico envolvendo técnicas de pesquisas de marketing.",,,"t","3","f","f","f","f","f","f"
"22939","G","DISCIPLINA","ADM0210","ADMINISTRAÇÃO MUNICIPAL","DAD","301260","60","4","60","0","0","0","0","( 16205  )","( 23252 ) ",,"O poder local e o município no Brasil: Histórico e evolução. Organização administrativa municipal. Planejamento municipal e gestão urbana. O estatuto da cidade. Gestão financeira municipal e a lei da responsabilidade fiscal. A câmara municipal e o seu papel. Competência constitucional do município. Desenvolvimento local, sustentabilidade e gestão municipal empreendedora. A
descentralização de programas sociais. Autonomia municipal e o debate a respeito da descentralização tributária. A crise do pacto federativo. Gestão municipal em Sergipe. Experiências inovadoras de gestão municipal e poder local no Brasil.",,,"t","3","f","f","f","f","f","f"
"22940","G","DISCIPLINA","ADM0211","ADMINISTRAÇÃO PÚBLICA COMPARADA","DAD","301262","60","4","60","0","0","0","0",,"( 23252 ) ",,"Construção de Estados: Governo e organização no século XXI. Desenvolvimento e crise do Estado do bem-estar social. A reforma do estado no mundo contemporâneo. A relevância das instituições para o funcionamento das economias. Sistemas de defesa da concorrência e regulação econômica. Experiências inovadoras em administração pública comparada. Desafios e perspectivas da administração pública contemporânea.",,,"t","3","f","f","f","f","f","f"
"22941","G","DISCIPLINA","ADM0212","PLANEJAMENTO GOVERNAMENTAL","DAD","301263","60","4","60","0","0","0","0","( 16207  )","( 23252 ) ",,"A intervenção do Estado na economia e a questão do planejamento. O planejamento no Brasil. O processo de planejamento. As funções do governo e a função do planejamento. O planejamento e os instrumentos de política econômica. Política econômica discricionária. Centralização e descentralização. Planejamento de políticas públicas. O planejamento sócio-econômico na administração pública brasileira (planejamento orçamentário e financeiro: plano plurianual, Lei de Diretrizes Orçamentárias, Lei Orçamentária Anual. Planejamento regional. Avaliação de planos, programas e projetos). Experiências internacionais de planejamento. Planejamento territorial participativo. Planejamento e desenvolvimento sustentável. Planejamento governamental em Sergipe. A crise no planejamento governamental no Brasil. As experiências internacionais de planejamento.",,,"t","3","f","f","f","f","f","f"
"22942","G","DISCIPLINA","ADM0213","TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO PÚBLICA","DAD","301264","60","4","60","0","0","0","0",,"( 23255 ) ",,"A fixar.",,,"t","3","f","f","f","f","f","f"
"22943","G","DISCIPLINA","ADM0214","ADMINISTRAÇÃO DE EMPRESAS","DAD","301280","60","4","60","0","0","0","0","( 16221  )",,,"Fundamentos de administração. Funções da administração: evolução do pensamento administrativo. Organização e método. Planejamento e controle da organização. Estruturas organizacionais: influência da tecnologia e do ambiente. O processo de organização e reorganização. Elaboração de projetos para pequenos e médios empreendimentos. Administração de pessoal. Motivação e liderança.",,,"t","3","f","f","f","f","f","f"
"22944","G","DISCIPLINA","ADM0215","COMÉRCIO INTERNACIONAL","DAD","301281","60","4","60","0","0","0","0",,"( 23252 ) ",,"A decisão de exportar/importar: riscos e oportunidades. Canais de comercialização. Tributação no comércio exterior. As etapas de exportação. Formação de preços na exportação. Conceitos e etapas de importação. Avaliação de custos na importação. Principais operações de financiamento à exportação e à
importação. Normas administrativas de exportação e importação. Mecanismos tarifários, desembaraço aduaneiro. Nomenclatura e classificação fiscal de mercadorias. Roteiro prático de exportação. Roteiro prático de importação. Incoterms. Transportes internacionais. Seguros internacionais. Modalidades de
pagamento. Procedimentos cambiais, contratos de câmbio e contratos internacionais. Documentos básicos do comércio exterior.",,,"t","3","f","f","f","f","f","f"
"22945","G","DISCIPLINA","ADM0216","EPISTEMOLOGIA ORGANIZACIONAL","DAD","301284","60","4","60","0","0","0","0",,"( 23252 ) ",,"História da ciência e o conhecimento organizacional; eixos de produção do conhecimento organizacional: construção, desconstrução e reconstrução. Estudos organizacionais: disciplina ou campo? Pluralismo e progresso do conhecimento organizacional; gestão do conhecimento organizacional; epistemologia organizacional comparada.",,,"t","3","f","f","f","f","f","f"
"22946","G","DISCIPLINA","ADM0217","GESTÃO AMBIENTAL","DAD","301286","60","4","45","0","0","0","0","( 16182 ) ","( 33684 ) ",,"Abordagem histórica dos acontecimentos/acidentes ambientais. Conceito de desenvolvimento sustentável e suas principais dimensões: ambiental, social e econômica. Evolução do conceito de indicadores de desenvolvimento social. Modelos de organização sustentável, indicadores de sustentabilidade empresarial (FIB, balanço socioambiental, Índices de sustentabilidade das bolsas de Valores, ISE/Bovespa). Indicadores Ethos, comércio, Interação do homem e meio. A evolução da Gestão Ambiental; O Sistema de Gestão segundo a série ISO 14000; Sistema de Gestão Ambiental: importância e implementação; Norma ISO 14001 como um Modelo Padrão Internacional de Gerenciamento Ambiental; A importância da Legislação Ambiental no processo de Gestão; Plano de Gerenciamento de Resíduos; Serviços de Saúde-PGRSS, Industrial e empresarial; Licenciamento ambiental. Sistema de gestão ambiental. Normas da ABNT para qualidade ambiental. Certificações ambientais. A Administração no Antropoceno. Desenvolvimento de ação extensionista de caráter científico acerca dos instrumentos empregados pelas organizações no que se refere à sustentabilidade e ao Sistema de Gestão Ambiental.",,,"t","2","f","f","f","f","f","f"
"22947","G","DISCIPLINA","ADM0218","TÓPICOS ESPECIAIS EM ADMINISTRAÇÃO","DAD","301290","60","4","60","0","0","0","0",,"( 23252 ) ",,"Componente de cunho teórico, com ementa a definir, visando ao aprofundamento de tema voltado para a Administração e selecionado pelo professor ministrante.",,,"t","3","f","f","f","f","f","f"
"23252","G","DISCIPLINA","ADM0219","INTRODUÇÃO À ADMINISTRAÇÃO","DAD","301285","60","4","60","0","0","0","0","( ( 16176 ) OU ( 20296 ) OU ( 19355 ) OU ( 16263 ) ) ",,,"A administração no contexto histórico. A administração como campo multidisciplinar. O papel das organizações na sociedade contemporânea. Funções tradicionais e novas funções da administração. Papel, perfil e habilidades do Administrador. Funções administrativas: planejamento, organização, direção e controle. Noções gerais das áreas funcionais das empresas.",,"ADMINISTRAÇÃO","t","3","f","f","f","f","f","f"
"23253","G","DISCIPLINA","ADM0220","TEORIA GERAL DA ADMINISTRAÇÃO","DAD","301288","60","4","60","0","0","0","0","( ( 16177 ) OU ( 19356 ) OU ( 16264 ) ) ","( 23252 ) ",,"A Teoria Geral da Administração e as relações com as ciências sociais. Administração científica. Teoria clássica, neoclássica e administração por objetivos (APO). A teoria das relações humanas. O estruturalismo (modelo burocrático e estruturalista). Teoria comportamental. Desenvolvimento organizacional. Abordagem sistêmica. Teoria contingencial. Novas abordagens da TGA.",,"ADMINISTRAÇÃO","t","2","f","f","f","f","f","f"
"23254","G","DISCIPLINA","ADM0221","ORGANIZAÇÃO, MÉTODOS E SISTEMAS ADMINISTRATIVOS","DAD","301231","60","4","60","0","0","0","0","( ( 16204 ) OU ( 19382 ) OU ( 16307 ) ) ","( 23253 ) ",,"A teoria e os fundamentos de organização, sistemas e métodos. Estruturas organizacionais. Departamentalização e níveis administrativos. Sistemas administrativos. Processos, layout, formulários e manuais. Projetos administrativos.",,"ADMINISTRAÇÃO","t","2","f","f","f","f","f","f"
"23255","G","DISCIPLINA","ADM0222","ADMINISTRAÇÃO PÚBLICA BRASILEIRA","DAD","301261","60","4","60","0","0","0","0","( ( 16206 ) OU ( 19383 ) ) ","( 23252 ) ",,"Burocracia e sociedade no Brasil colonial. A queda do estatismo. O contexto patrimonial brasileiro. O imaginário da República e a administração pública brasileira. Evolução da administração pública brasileira. Dimensões sócio-culturais da administração pública brasileira. A avaliação do desempenho do setor público. As empresas do governo e o papel do Estado na economia brasileira. Gestão pública brasileira. Aspectos recentes da administração pública brasileira.",,"ADMINISTRAÇÃO","t","3","f","f","f","f","f","f"
"23268","G","ATIVIDADES","ADM0223","ATIVIDADES COMPLEMENTARES DE ADMINISTRAÇÃO","DAD","","120","8","120","0","0","0","0",,,,"Atividades Complementares em Administração.",,,"t","1","f","f","f","f","f","f"
"23317","G","DISCIPLINA","ADM0224","ADMINISTRAÇÃO FINANCEIRA II","DAD","","60","4","60","0","0","0","0","( ( 19374 ) OU ( 16195 ) ) ","( ( 16194 ) OU ( 19373 ) ) ",,"Avaliação econômica de investimentos. Decisões de investimento, risco e custo de oportunidade. Custo de capital e estrutura de capital. Criação de valor: EVA e MVA. Avaliação de empresas. ",,"ADMINISTRAÇÃO","t","2","f","f","f","f","f","f"
"23830","G","ATIVIDADES","ADM0225","ATIVIDADES COMPLEMENTARES DE ADMINISTRAÇÃO PÚBLICA I","DAD","","60","4","0","60","0","0","0",,,,"",,"ADMINISTRAÇÃO PÚBLICA","t","3","f","f","f","f","f","f"
"23831","G","ATIVIDADES","ADM0226","ATIVIDADES COMPLEMENTARES DE ADMINISTRAÇÃO PÚBLICA II","DAD","","60","4","0","60","0","0","0",,,,"",,"ADMINISTRAÇÃO PÚBLICA","t","3","f","f","f","f","f","f"
"27916","G","ATIVIDADES","ADM0227","ATIVIDADE DE EXTENSÃO INTEGRADORA DE FORMAÇÃO I - SEMAC","DAD","","15","1","0","0","0","0","0",,,,"Programação específica elaborada por cada Departamento sob coordenação do Conselho de Centro.

",,,"t","3","f","f","f","f","f","f"
